rating,content
5,giao hàng nhanh nhưng hai áo không đồng đều về màu sắc và chất vải áo sz m thô và vải rất cứng chắc cần phải giặt vài lần áo sz l thì mềm hơn rất nhìu
4,Ai thích mặc rộng thì siu thích nha Trừ 1 sao khoá kéo cứng khó kéo
5,"Shop đóng gói cẩn thận, có giấy thơm, áo lên form đẹp, vải đẹp, màu đẹp, nên mua, lần sau sẽ ủng hộ tiếp."
5,"áo đẹp thực sự luôn ý, trời k thể tin là 175k 1 áo luôn ấy :)) ai k mua tiếc lắm nha chất dày dặn. đóng gói thì khỏi bàn 10 điểm liền quá chất lượng"
5,Sản phẩm này rất đẹp rất tốt vải dày dặn hình in sắc nét đóng gói rất cẩn thận và chắc chắn giao hàng rất nhanh chóng nói chung là shop 100₫🖤🩷🖤🩷🖤🩷🖤🩷🖤🩷🖤🩷
5,"Gửi hàng nhanh, đóng gói cẩn thận, áo đẹp hơn cả mong đợi. Vải k mỏng dính đâu, ns chung là áo đẹp lắm k có j để chê. Mình 1m60 47kg size M rộng rãi thoải mái, chùm qua mông nha"
5,Tin nổi ko một con áo 140k Đẹp từ chất liệu cổ áo đến form áo 👚 đẹp dã man Đóng gói đẹp tỉ mỉ chăm sóc khách hàng chu đáo💯💯💯💯
5,"Sản phẩm tốt thế này mà tới bây giờ tôi mới phát hiện được nó thì thật là uổng quá đi mà Thật không thể tin được chất lượng của sản phẩm này quá tốt mà lại còn được giảm giá nữa chứ Mua được với giá ưu đãi thích lắm, còn mua đúng sản phẩm mình thích bấy lâu nay nữa Shop làm ăn rất chất lượng từ sản phẩm đến dịch vụ, hứa ủng hộ shop lâu dài nè"
5,"Áo chất đẹp, mát, size XL bao dài bao rộng ai tầm mét 7 trở lên mặc sẽ đẹp, shop gói hàng cẩn thận hộp giấy thơm phức"
1,"Giao sai hàng sai sản phẩm, nhắn tin kêu đổi hàng thì nhân viên trả lời “KHOAN”. Mình ủng hộ rất nhiều món hàng nhưng nhận hàng sai mình rất không hài lòng, kể cả tin nhắn trả lời khách hàng như thế ! Không ủng hộ lại, mất thời gian và nhận lại trải nghiệm không tốt như thế này"
5,"Giao hàng nhanh, mới đặt trưa hôm qua mà trưa hôm nay tới luôn😂 Mình thích cách shop cskh và đóng gói sản phẩm, rất chỉnh chu cẩn thận và có tâm. Áo của shop rất đẹp, vải mềm mịn, chất co giãn tốt mà mang mát nha, thoáng khí, cổ áo kh như mấy shop khác giãn rộng to ra mà bo lại mang rất thoải mái lại đẹp, logo trước áo là được thêu tỉ mỉ, form khá rộng á, mình đc shop tư vấn mang sz S nma mình vẫn mon men sz L 😂 về thì form kh quá lố vừa hợp gu, mình cao m62, 49kg, vai 39, mang sz L dài qua mông, dáng áo thì kiểu thẳng xuôi nên tôn dáng lắm nha mang kh bị đô đâu. Nma ý, với 1 số tiền như này bỏ ra để mua 1 cái áo thì muốn có một sản phẩm về tay chất lượng là điều hiển nhiên. Áo mọi thứ đều đẹp, xinh cho tới khi mình nhìn đường may ở cổ áo sau gáy =)), đường may nào cũng chỉn chu nhưng chỉ chỗ ở cổ áo sau may rất điêu, rất rối và xấu, ở 2 ảnh cuối mn có thể so sánh thấy. Mình nhìn rất là khó chịu, đoạn đó như may cho có :)) Kh biết shop may thế có phải để thể hiện áo thường vẫn có lỗi còn nếu mua áo premium cao tiền hơn sẽ đẹp toàn phần hay gì nhỉ :)). Nchung sp oke nma cái vđ này rất gây khó chịu với khách hàng nhé ạ, shop nên cải thiện hơn, mình lười đổi trả với thấy tổng thể thì áo vẫn đẹp nên thôi nếu không mình trả hàng luôn rồi, premium có thể hơn loại thường ở khía cạnh nào đó, nma dù bản thường hay cao cấp thì 2 loại giá đều cao, nên mình nghĩ nhận tới tay sp cũng cần xứng đáng."
5,"Màu sắc: xanh đậm đúng với mô tả: đẹp ạ chất liệu: cotton mềm mịn Nhận hàng cực kì ưng ý luôn ấy mng. Shop đóng gói chu đáo, đẹp mắt và vải cũng rất đẹp ạ, áo cầm nặng tay mà vải mát mềm lắm, áo thơm xỉuu"
5,áo đẹp ghê lun săn được với giá siêu siêu hờii🥹 form áo rất đẹp luôn á chàii cả chất áo nữa đúng là tiền nào của nấy mà tớ săn được với giá rẻ nữa cơ áo này siêu hot trend mình mua theo cái chị cakeo_38 chị ấy up mẫu xinh quá tr lunnn
5,Mình mua loại thường mà hình như shop giao cho mình cái premium luôn Săn sale có 82k thui bạn nào dưới 48kg cao m6 là mặc size S thôi nhé áo rộng lắm Vải bth ko dày ko mát nch ổn
5,chất liệu đẹp oke lắm ạ mn nên mua mặc đúng from chất liệu mát xứng với giá tiền mặc lên nhìn tin lắm mn uii mặc thích lắm oki la okilaa
5,"Nch là mẫu này đẹp màu đẹp nữa,đặt biệt ở phần cổ áo mình rất thích có bo kiểu gọn gàng và ko bị mỏng như các brand khác,vải mặc mát,mua giá rẻ nên ko yêu cầu gì quá cao,mình 1m67,52kg mặc qua mông và ko bị quá dài 🥰"
5,"chất vải đẹp, gia công chỉn chu. tại mình chụp hông lên màu đẹp. thấy xịn xò lắm nha"
5,"Áo phom mặc khá thoải mái, vải dày chất liệu vải tốt, Lên đồ chụp hình thì bao đẹp luôn nì 😚"
1,"đã ghi là ko xù lông nhưng giặt lần đầu đã thấy xù càng giặt càng xù không hiểu bỏ ra nhiều tiền hơn nhận về sp y chang như mẫu cũ, làm ăn chán thiệt, có biết bao loại vải ko xù thật sự để làm mà làm cái mới vẫn xù như cái cũ, thật sự đã cải tiến chưa???"
4,"Form áo hách phần vai lên rất ok, áo mỏng như này phải mặc thêm áo giữ nhiệt bên trong, chất lượng tuyệt vời"
5,"Mua liền! Form đẹp, phối đồ rất ưng, vải kaki dày dặn, cầm chắc tay lắm, màu lên đồ cũng đẹp nè, nên mua nha. Thanks shop ❤️"
5,"Sau một thời gian sử dụng, tôi nhận thấy hiệu suất của sản phẩm luôn ổn định và đáng tin cậy. Dù là trong công việc, giải trí hay các hoạt động thường ngày, nó luôn thể hiện được khả năng vượt trội, giúp tôi hoàn thành mọi tác vụ một cách trơn tru và nhanh chóng. Điều đặc biệt là sự bền bỉ của nó. Dù đã trải qua nhiều lần sử dụng, sản phẩm vẫn giữ được chất lượng như mới, không hề có dấu hiệu xuống cấp, cho thấy đây là một khoản đầu tư xứng đáng về lâu dài."
5,Vải dày rất ok. Có túi trong. Màu nâu đậm tối giản. Y như hình. Giá này thì mình còn thấy rẻ so với áo lun ý.
5,Sản phẩm giống mô tả của cửa hàng. Đóng gói hàng chắc chắn. Dịch vụ vận chuyển giao hàng tốt. Giá rẻ phải chăng. Nên mua ủng hộ nhé mọi người
5,"Cũng okie, không đến nỗi, nhưng hỏi shop về bản thường và bản pre có khác gì nhau thì nhận được phản hồi là giống nhau về chất lượng chỉ khác nhau về độ hoàn thiện do xưởng gia công khác nhau => chọn mua bản thường cũng đc nha mọi người"
4,"Giao hàng nhanh, đóng gói hàng cẩn thận chỉnh chu, nv chkh tư vấn kĩ càng và hỗ trợ nhiệt tình 💚💚 Áo form đẹp, chất vải kaki xịn🙏❤️‍🔥❤️‍🔥❤️‍🔥"
5,áo đẹp coa lớp lót bên trong khá dày dặn và đứng form hợp với nam hơn nữ bồ mình ko quá to tầm m70 50kg thui bận size 2 mà t 70kg t còn bận cũm vừa vừa á t cx cao m70 lun
1,"đặt màu đen mà giao xanh đen, hết hàng cũng không gọi điện báo khách hàng một tiếng 😀 nhưng mà đổi hàng rắc rối nên mình không đổi, đánh giá 1 sao vì shop làm ăn cẩu thả, thiếu trách nhiệm cái áo trong clip mình mặc là màu xanh đen nên mình nhìn cái màu áo shop giao là biết shop sai màu, không có màu đen thuần nào màu như vậy hết shop 😀"
5,"Áo đẹp lắm, rất ưng kiểu dáng và thiết kế này, mình thích mặc rộng với áo phải dài tầm 1/3-1/2 mông một tí nên đặt size 3 là vừa đủ, mỗi cái chắc tay mình ngắn nên áo dài đến 1/3 mu bàn tay nhưng cái đấy ko ảnh hưởng nhiều và có thể tự chỉnh sửa đc nên ok. À mình cần giao nhanh nên có nhắn shop và chưa đến 2 ngày từ lúc đặt là mình đã nhận đc hàng r, rất mê ạ 🥰"
5,"Áo đẹp lắm luôn íii, form mặc lên đẹp cứng cáp, bên trong áo có túi trong nữa, màu bên ngoài đậm với đẹp hơn mình chụp"
5,"Ai đang trần trừ thì nên mua liền nha anh em, quá đẹp quá xuất sắc, chất liệu dày dận cầm nặng tay, from đẹp mặc lên chuẩn căng đét luôn 100đ"
1,"Mình mua 2 áo 1 áo bình thường còn 1 áo thì như vầy, khi mở ra túi zip đã bị mở sẳn"
2,"Đổi hàng quá lâu, hết hàng cũng k nói khách biết, để khách ntin hỏi nhiều lần mới nói là hết hàng🙂. 1 sao còn chưa đủ đối với shop này"
5,"Ê nha :)) dày dặn forme đẹp ghê, định mua thêm mấy mẫu của sốp này mà sợ, giờ nhận xong ưng r đặc tiếp =))))))"
3,"chất thô mà mặc đau gì đâu, tưởng đang mặc đồ chùi nồi lên người không đó, tệ ghê."
5,"áo đẹp, mặc vô không khác gì 1 chàng hoàng tử từ sao hoả rơi xuống thế giới loài người để đi tìm 1 chàng hoàng tử khác"
5,"Chất vải áo mặc thích lắm, vải dày nhưng không bị nóng khi mặc dù đi vào buổi trưa. Form áo đẹp và tôn dáng lắm nha, lưng áo có thun phía sau nên cũng rất dễ mặc. Giao hàng nhanh, áo giao thẳng và thơm có thể mặc liền được luôn nha 💯💯"
5,"Shop tư vấn size chuẩn. áo mặc fit luôn. Đóng gói cẩn thận, có cả giấy thơm kẹp vào lúc mở ra rất thơm. Độ hoàn thiện tốt, vải đẹp so với giá."
5,"áo dáng đẹp, mình mua để tặng. Chất vải cũng oke, giao hàng nhanh, đóng gói đẹp ạ"
1,"áo bị lỗi 1 đường rạn dài từ eo lúc đầu tưởng đường gấp ly nên cắt seal mặc luôn, ai ngờ là đường rạn, vải cực kỳ dễ xù vải giặt máy giặt nhớ lột bên trong ra ko là bị xù chất vải tính ra như vậy có thể nói là kém trong tất cả shop mình mua. Màu và form thì ok mỗi tội hàng lỗi ko đổi trả nếu đã cắt mác, shop khác mình mua có cắt mác vẫn cho đổi bình thường, dịch vụ và chất lượng bên mình còn quá kém so với các thương hiệu khác, sẽ ko quay lại ủng hộ."
1,"áo bị lỗi , liên hệ shop thì không phản hồi , chăm sóc khách hàng thật sự quá kém"
1,"Form phần hông ôm hơi nhiều, chưa đẹp lắm"
5,"áo đẹp, độ dài vừa phải, đóng gói đẹp, chắc chắn"
5,"Chất liệu: Chất liệu vải kaki dày dặn, mềm mại và giữ form rất tốt. Chất liệu siêu tốt, áo mặc cũng tôn dáng nữa mà thoải mái, recommend m6 mặc S"
5,"Giao hàng nhanh, đóng gói cẩn thận, mình đặt nhằm size XL, shop nhiệt tình hỗ trợ đổi size 🤟🤟, mình cao 1m72 58kg size M là okeee nha mn"
5,"Chất liệu kaki dày dặn, giữ form tốt và thoáng mát. Mặc lên form nhìn rất đẹp, tôn dáng và che khuyết điểm chân hiệu quả. Giống với hình ảnh mô tả của shop."
4,Áo xinh lắm mình cao m58 mặc size l trùm mông nhìn rõ cute ở ngoài màu sẽ là hồng phấn hơi cam nhé vải ko mỏng ko dày khá thích
4,"Đóng hàng cẩn thận, kĩ càng, tinh tế khi cho giấy thơm nữa, rất ưng khâu đóng gói ạ. Chất lượng áo rất tốt ạ, áo mặc lên khá dày dặn, vẫn thoáng, dễ chịu, áo đẹp lắm ạ, lần thứ 2 mua của shop và vẫn rất là ưng ý ạ. 10đ 💯💯👍🏻"
5,"Áo đẹp, form rộng, boxy dày dặn, chất mát lắm luôn. Vừa mở hàng ra đã thấy mùi thơm rồi, shop đóng gói chỉn chu. Mình chắc chắn sẽ ghé mua lần nữa nhé!!!"
5,"áo form khá ổn, màu đẹp mình m74 nặng 66kg mặc size XL thoải mái, rộng và dài phủ lưng áo"
5,"Giao hàng nhanh. Áo đẹp, chất lượng tốt. Mua đồ ở shop rất nhiều lần rồi, lần nào cũng vừa ý. Độ hoàn thiện cao, áo nhận về thơm lắm. Lần trước mua thử 1 áo màu mint, về thấy ok quá nên là lần này chốt thêm 2 áo nữa. Mà áo bên shop thấy màu nào cũng đẹp, màu nào cũng muốn mua. Giá cả lại hợp lý. Rất đáng mua."
2,"Mình mua 1 áo màu xám vải rất dày dặn, cổ áo ôm tròn nói chung rất đẹp. Mình mua lại mua thêm một áo màu nâu nhưng hơi thất vọng. Nó hoàn toàn tỉ lệ nghịch với chiếc áo màu xám. Không biết là do nhà máy sản xuất cái form như vậy hay là do chất lượng áo kém đi. Hơi thất vọng ……….."
1,"Mới nhận áo thì áo mềm, chất rất thân thiện với da. Cổ hơi cao nhma tạm chấp nhận. Cái giặt 1 lần thì nó ra như zậy :)) bảng size hơi rộng quá. Hoặc do mẻ áo của t bị zậy :))) nhưng phơi khô xong nó nhàu cỡ vậy đó, cổ rão cả ra 🤡"
3,"màu sắc áo đẹp đúng gu mk nhưng form áo thì kh, cnay kh phải form boxy mà như áo thun bth ấy tr hơi thất vọng í vì mk chỉ thích áo ngắn ngắn ống tay cx ngắn mà áo này kh đáp ứng dc mặc dù đã chọn size nhỏ nhất"
5,"Shop chuẩn bị hàng và giao hàng cho bên vận chuyển nhanh cực kỳ, mình ở tỉnh mà đặt hôm trước là hôm sau có rồi. Còn nói về chất lượng thì khỏi phải bàn, mua đồ bên shop lần thứ bao nhiêu rồi cũng không biết nữa. Từ áo thun đến áo khoác, rồi áo dài, áo ngắn mua đủ hết rồi. Đồ bên shop lúc nhận bao giờ cũng thơm, đóng gói chỉnh chu, hàng đẹp, độ hoàn thiện cao. Chỉ riêng mẫu này thôi mà mình đã mua 4 màu rồi đó. Mình là người khó tính mà mua đồ bên shop chưa bao giờ bị thất vọng và phải đổi trả lần nào. Nói chung shop này 10 ĐIỂM."
4,"Áo đẹp ,cũng bthuong ,vải k mỏng lắm đâu ,vải cũng đẹp nna"
5,Mua của noc rất rất nhiều áo rồi vẫn thấy ưng. Lựa cả cái shopee không có cái áo thể thao nào màu hồng ok hết nên mua của noc luôn. Áo quá đẹp
3,Sp màu như bị bạc màu k đẹp lắm nchunh cx dc
3,Sản phẩm ok tốt nhưng mà đi lâu bị đau chân nói chung tuỳ ví tiền tiền nào của đó
1,"Form áo thì đẹp rồi nha, đường kim mũi chỉ okela, hình thêu đẹp nhưng mà chất vải quá ko oke luôn, bạn nào khó tính chắc chắn sẽ ko thích chất vải này, nóng, hầm, bí, ko thấm hút mồ hôi tốt, chắc chắn sẽ xù, cảm giác chất vải có pha chút nilong"
5,"Mình vừa trải nghiệm sản phẩm này và cảm thấy khá hài lòng. Thiết kế đơn giản, dễ sử dụng và phù hợp với nhu cầu cơ bản hằng ngày. Chất lượng hoàn thiện ổn, cầm chắc tay, không bị ọp ẹp. Các tính năng hoạt động mượt mà, đáp ứng đúng như mô tả. Pin dùng được lâu, không bị nóng máy khi sử dụng liên tục. Giá cả so với chất lượng thì hợp lý, phù hợp cho những ai đang tìm một sản phẩm cơ bản, không cần quá nhiều tính năng phức tạp. Nhìn chung đây là lựa chọn đáng để cân nhắc."
